sample_id,Yp,D_H,He3oH,Li7oH,Neff,YPCMB,He3oHe4,n,p,H2,H3,He3,He4,Li7,Be7,He6,Li8,Li6,B8
528,0.24710388005259395,2.4573641831646414e-05,1.039228841945167e-05,5.626052088745318e-10,3.0439772985579183,0.2457771923702868,0.00012664609175813042,4.0652192487049827e-16,0.7528356461016619,1.8499913525398353e-05,5.866322025015003e-08,7.765021946482566e-06,0.06177597001314849,2.2705550251800517e-11,4.0084370567141805e-10,0.0,0.0,0.0,0.0
529,0.24687187545755182,2.4586336540806915e-05,1.0582056022214818e-05,5.621249993737725e-10,3.0439772985579183,0.2455460271548326,0.000129119594810541,4.0400425386807584e-16,0.7530671842570205,1.8515163229980955e-05,5.906870694540059e-08,7.909930425353958e-06,0.061717968864387955,2.2325666278834184e-11,4.009922242000521e-10,0.0,0.0,0.0,0.0
530,0.24694674458464924,2.4384169079122647e-05,1.056213963663114e-05,5.778575593511565e-10,3.0439772985579183,0.24562062532604487,0.00012882475927935687,3.964024680001508e-16,0.7529926705287615,1.8361100593513414e-05,5.8281891657335135e-08,7.89493183982723e-06,0.06173668614616231,2.1555894632787093e-11,4.135666121682725e-10,0.0,0.0,0.0,0.0
531,0.24699263441995273,2.4748267632707995e-05,1.0303794858845314e-05,5.524173296494195e-10,3.0439772985579183,0.24566634912264196,0.00012564276807491706,4.0754136108751286e-16,0.7529468197825846,1.863412940917576e-05,5.903024171345208e-08,7.699179328946273e-06,0.06174815860498818,2.087781118244289e-11,3.950630603698752e-10,0.0,0.0,0.0,0.0
532,0.24697683890657446,2.4402872924393232e-05,1.0327457851489474e-05,5.557399293405169e-10,3.0439772985579183,0.24565061075724862,0.00012594208450715424,3.968743894256314e-16,0.7529630806577329,1.8374462374050306e-05,5.843721656910805e-08,7.717757262651297e-06,0.061744209726643615,2.0347609891717004e-11,3.9810403934902944e-10,0.0,0.0,0.0,0.0
533,0.24706205363704392,2.3993566926376692e-05,1.0438936937397993e-05,5.589603998145688e-10,3.0439772985579183,0.24573551722383935,0.0001272433111280712,3.939156224346507e-16,0.7528782372047401,1.806423437178444e-05,5.80404128641421e-08,7.801208026855506e-06,0.06176551340926098,2.1649747580259927e-11,3.9917937289938933e-10,0.0,0.0,0.0,0.0
534,0.24702288201713196,2.4154883749128114e-05,1.0455468597233372e-05,5.602322393817215e-10,3.0439772985579183,0.24569648729425955,0.00012747161392429594,3.9435628164536805e-16,0.7529171254764927,1.8186625638612388e-05,5.849329689266544e-08,7.813608064846023e-06,0.06175572050428299,2.134928005774786e-11,4.004591672167962e-10,0.0,0.0,0.0,0.0
535,0.24706748693996997,2.4126635606880404e-05,1.0394049911147387e-05,5.573856771694907e-10,3.0439772985579183,0.24574093087531754,0.00012669245270940287,3.932830925493896e-16,0.7528727053639339,1.8164285420681868e-05,5.8576746816259394e-08,7.76681972947703e-06,0.06176687173499249,2.2509087664346275e-11,3.971313750373565e-10,0.0,0.0,0.0,0.0
536,0.24702556262495537,2.4511936680519013e-05,1.0306132693304206e-05,5.712768058835204e-10,3.0439772985579183,0.24569915820517896,0.00012564908716341277,4.0479994940697924e-16,0.7529142446909192,1.845538629172461e-05,5.859173374737926e-08,7.701042378716145e-06,0.06175639065623884,2.3612537208734023e-11,4.0650990760249753e-10,0.0,0.0,0.0,0.0
537,0.24697503566609602,2.464826090737123e-05,1.0389155814412411e-05,5.427137754107441e-10,3.0439772985579183,0.24564881404109887,0.0001266956264310516,4.045159216337987e-16,0.7529643749576655,1.855926236791224e-05,5.766285360277737e-08,7.76500136053406e-06,0.061743758916524005,2.1379148059383384e-11,3.8726499062368246e-10,0.0,0.0,0.0,0.0
538,0.24700126336161402,2.3990081214458372e-05,1.0545908420552133e-05,5.647826493520683e-10,3.0439772985579183,0.24567494684638952,0.00012858919631734327,3.8229183979630764e-16,0.7529387862675821,1.806306263207501e-05,5.754046650322461e-08,7.882883019756373e-06,0.061750315840403504,2.256596300346994e-11,4.026807995046658e-10,0.0,0.0,0.0,0.0
539,0.24701576528291705,2.4592685953988345e-05,1.0147569873081507e-05,5.1407424526321e-10,3.0439772985579183,0.24568939630480893,0.00012372249540174428,4.0470373409407003e-16,0.7529242780935265,1.8516430318287483e-05,6.025814461828061e-08,7.5800935764752304e-06,0.06175394132072926,2.335529023987491e-11,3.637036897614019e-10,0.0,0.0,0.0,0.0
540,0.24700390474611525,2.4253940631389338e-05,1.0523903776387444e-05,5.636171272990155e-10,3.0439772985579183,0.24567757867506204,0.00012831900598104184,3.961025087526205e-16,0.7529357974930464,1.826166013164413e-05,5.8126688670630496e-08,7.865697193943733e-06,0.06175097618652881,2.060287754268606e-11,4.0376463368093807e-10,0.0,0.0,0.0,0.0
541,0.24703443457151322,2.4323659090663164e-05,1.042125145827353e-05,5.514043264978911e-10,3.0439772985579183,0.24570799805884308,0.00012704652257114813,4.0136180995450387e-16,0.7529053970462404,1.8313414205273144e-05,5.9155332178942046e-08,7.7870611347312e-06,0.061758608642878306,2.172967879942049e-11,3.9342561457548896e-10,0.0,0.0,0.0,0.0
542,0.2470615081698798,2.433970069613855e-05,1.0429280904120377e-05,5.458669669959399e-10,3.0439772985579183,0.2457349737295719,0.000127125899325549,4.0107754439430614e-16,0.7528782833535022,1.8324832077446833e-05,5.771732880284935e-08,7.79426177490276e-06,0.06176537704246995,2.269257938266045e-11,3.882788056686256e-10,0.0,0.0,0.0,0.0
543,0.24722403368262796,2.4300893503505888e-05,1.0487201813390924e-05,5.678261570318266e-10,3.0439772985579183,0.2458969115918849,0.00012772029190152008,3.9866428756932324e-16,0.7527156983547851,1.8291664024136696e-05,5.8765066101163254e-08,7.835116370652955e-06,0.06180600842065699,2.0347321198854527e-11,4.070643411354707e-10,0.0,0.0,0.0,0.0
544,0.2469635966223723,2.4165621747062773e-05,1.0535323910905271e-05,5.518317913959945e-10,3.0439772985579183,0.24563741638620984,0.00012848611494740156,3.926351911233731e-16,0.752976209649335,1.8196138266922868e-05,5.735848075955351e-08,7.875489785101906e-06,0.061740899155593075,2.0755042541351255e-11,3.9476116810800724e-10,0.0,0.0,0.0,0.0
545,0.24709903759227453,2.399584504708607e-05,1.0582851721411857e-05,5.83012460233809e-10,3.0439772985579183,0.24577236742190078,0.00012897183225658033,3.898670612604982e-16,0.752840927616759,1.806505424419629e-05,5.7412563285247724e-08,7.909791343493069e-06,0.06177475939806863,2.1021570510808637e-11,4.17894070863741e-10,0.0,0.0,0.0,0.0
546,0.24690297490419302,2.4777035259952967e-05,1.0353060222564165e-05,5.373247990281373e-10,3.0439772985579183,0.24557701404102952,0.0001263043565756022,4.0682907738106883e-16,0.7530363175592666,1.8658007392191087e-05,5.863921529604401e-08,7.737591130172995e-06,0.061725743726048256,2.3321447474578118e-11,3.8130364051884335e-10,0.0,0.0,0.0,0.0
547,0.24716373727891966,2.4256402633419362e-05,1.0329334567140026e-05,5.552038638350044e-10,3.0439772985579183,0.2458368331606604,0.00012583851522101255,3.98917992647138e-16,0.752776413463277,1.8259647777906615e-05,5.9143857696623316e-08,7.716535571217297e-06,0.061790934319729915,2.2138695892923632e-11,3.958056774657445e-10,0.0,0.0,0.0,0.0
548,0.2470313304268903,2.453739352873344e-05,1.0139592310891822e-05,5.468823190713923e-10,3.0439772985579183,0.24570490514285576,0.00012361490214376225,4.0239547356639447e-16,0.7529088152874067,1.8474419891959574e-05,5.8926895618967796e-08,7.575261538671893e-06,0.061757832606722574,2.1807746464130015e-11,3.8994477248954155e-10,0.0,0.0,0.0,0.0
549,0.24702455921591182,2.452510205908302e-05,1.0460073375347864e-05,5.669841548338236e-10,3.0439772985579183,0.24569815842588277,0.00012752650863181352,4.0088982315361625e-16,0.7529148805342452,1.846531428690466e-05,5.820216959068108e-08,7.817342726188795e-06,0.061756139803977955,2.1914159012069927e-11,4.049766481894483e-10,0.0,0.0,0.0,0.0
550,0.2470692930790992,2.4235893752381302e-05,1.0571035947654388e-05,5.761271024882888e-10,3.0439772985579183,0.24574273048200335,0.000128848377337854,3.955216785174184e-16,0.7528703350572841,1.824648544976805e-05,5.8850605386659316e-08,7.899768770426496e-06,0.0617673232697748,2.260537447168763e-11,4.1114363021425263e-10,0.0,0.0,0.0,0.0
551,0.24691327685223666,2.4267503752204952e-05,1.0399353825556992e-05,5.70658602668845e-10,3.0439772985579183,0.24558727870552866,0.00012686220805905167,3.9676586368770646e-16,0.753026679013226,1.8274077758463895e-05,5.804215117269832e-08,7.772948723969971e-06,0.061728319213059164,2.2400809854666487e-11,4.0732034256338196e-10,0.0,0.0,0.0,0.0
552,0.2468780741362207,2.445144813272075e-05,1.0545747135999505e-05,5.832180514916533e-10,3.0439772985579183,0.24555220339708517,0.00012867232168858636,4.0272048731329987e-16,0.753061271132586,1.8413438611859185e-05,5.816033639730203e-08,7.883433406881314e-06,0.061719518534055176,2.3946999309228917e-11,4.1525192789454555e-10,0.0,0.0,0.0,0.0
553,0.24691414164463776,2.4428763838138116e-05,1.0404570103428269e-05,5.800193754459233e-10,3.0439772985579183,0.24558814036824805,0.00012692520845436765,3.9998140310704606e-16,0.7530255596108343,1.8395483559814867e-05,5.793505450351361e-08,7.776972170140715e-06,0.06172853541115944,2.111522746406847e-11,4.156541873162245e-10,0.0,0.0,0.0,0.0
554,0.24706721648845015,2.4641739858702966e-05,1.030937813431897e-05,5.560184375439792e-10,3.0439772985579183,0.24574066140197073,0.00012566047864871405,4.10298139005854e-16,0.7528723914731792,1.8552085617481662e-05,5.842758677859279e-08,7.703218583807432e-06,0.06176680412211254,2.1521047426689733e-11,3.970898833502264e-10,0.0,0.0,0.0,0.0
555,0.24701372498297997,2.418951481306598e-05,1.0435731246426386e-05,5.686379974383693e-10,3.0439772985579183,0.24568736338578342,0.00012723724151209883,3.976036066264551e-16,0.7529262741704194,1.8212921262191934e-05,5.946645858493135e-08,7.797869787030714e-06,0.06175343124574499,2.3032169040731364e-11,4.0511031972226846e-10,0.0,0.0,0.0,0.0
556,0.24732647550978526,2.3901107167942876e-05,1.057168752949185e-05,5.876141314868859e-10,3.0439772985579183,0.24599898320861815,0.0001286784456460673,3.909668001764422e-16,0.7526136756060803,1.798830011672032e-05,5.760542558226413e-08,7.89879118334756e-06,0.061831618877446315,2.2535362088771565e-11,4.1971106924764816e-10,0.0,0.0,0.0,0.0
557,0.2467471981244096,2.4280534586938947e-05,1.0461513983603295e-05,5.64966508563279e-10,3.0439772985579183,0.2454218012132469,0.00012773453663569,3.9618466338831315e-16,0.7531925844570814,1.8287918597536097e-05,5.7944111659028126e-08,7.821590642985035e-06,0.0616867995311024,2.19023636076678e-11,4.036262211088021e-10,0.0,0.0,0.0,0.0
558,0.24717321227538827,2.419863058534836e-05,1.0398606101723658e-05,5.56828167837463e-10,3.0439772985579183,0.24584627390144065,0.00012667596286815123,3.993346072363217e-16,0.7527668697588394,1.82159273981832e-05,5.7876908841905784e-08,7.76984925620778e-06,0.06179330306884707,2.1794223618049348e-11,3.973675732785074e-10,0.0,0.0,0.0,0.0
559,0.24689989140120114,2.4594604435173904e-05,1.0403727492685659e-05,5.670161763358816e-10,3.0439772985579183,0.24557394169776608,0.0001269246144861322,4.0384488098302273e-16,0.7530395609361479,1.852071012526159e-05,5.827812154990858e-08,7.776140261641431e-06,0.061724972850300285,2.1232969484744675e-11,4.05752642986921e-10,0.0,0.0,0.0,0.0
560,0.24712610081090897,2.4693338604555746e-05,1.0297542944444844e-05,5.471112986447006e-10,3.0439772985579183,0.24579933277528507,0.00012547649022923824,4.137556748490224e-16,0.752813460965408,1.858947769768633e-05,5.969976664727444e-08,7.692429176800168e-06,0.06178152520272724,1.995753021084695e-11,3.9191522005514904e-10,0.0,0.0,0.0,0.0
561,0.24683364292225998,2.4207865823756418e-05,1.0635837146757162e-05,5.746459897578019e-10,3.0439772985579183,0.2455079330161154,0.00012980258621491996,3.9628182470624804e-16,0.7531058621447636,1.8231085661884835e-05,5.724516177865068e-08,7.952666142261204e-06,0.061708410730564996,2.143434626722991e-11,4.1133491727735054e-10,0.0,0.0,0.0,0.0
562,0.24694916483602566,2.461898335930846e-05,1.0361220730198403e-05,5.651669030328122e-10,3.0439772985579183,0.24562303681971473,0.00012637255505231135,4.050071872476182e-16,0.7529903507751393,1.8537856915452993e-05,5.996690378468611e-08,7.741932328306054e-06,0.061737291209006416,2.3876710398885106e-11,4.0168851416229133e-10,0.0,0.0,0.0,0.0
563,0.24701874520152425,2.4429061661853435e-05,1.031697536644422e-05,5.356259785304779e-10,3.0439772985579183,0.24569236544348208,0.00012578590463582413,4.0262340366829073e-16,0.7529211620549007,1.839315749435351e-05,5.829043395811436e-08,7.709578647836852e-06,0.06175468630038106,2.2023134525019446e-11,3.8126099965694126e-10,0.0,0.0,0.0,0.0
564,0.24700826764893877,2.4065984996716347e-05,1.0547915379725924e-05,5.766406877580701e-10,3.0439772985579183,0.24568192579427725,0.00012860880407764708,3.9059163011220753e-16,0.7529316636508422,1.8120042120973846e-05,5.7403059430881865e-08,7.884456415474463e-06,0.06175206691223469,2.2027037974763795e-11,4.121439943876858e-10,0.0,0.0,0.0,0.0
565,0.2470579490594842,2.4255502469527212e-05,1.0387665855907614e-05,5.493463648478949e-10,3.0439772985579183,0.24573142749220375,0.0001266210996778371,3.974494368612158e-16,0.7528820629196501,1.8261532736410314e-05,5.749729812265197e-08,7.763190000393086e-06,0.06176448726487105,2.064624883792409e-11,3.9294677558616983e-10,0.0,0.0,0.0,0.0
566,0.246914641324564,2.430480937800687e-05,1.0332324955651385e-05,5.858282976049014e-10,3.0439772985579183,0.24558863823983854,0.00012604361073432227,3.9929028623663233e-16,0.7530254098012955,1.8302139042015994e-05,5.7980153657061145e-08,7.722523080272476e-06,0.061728660331141,2.226877397785589e-11,4.188748198992703e-10,0.0,0.0,0.0,0.0
567,0.24700520303351237,2.4186364348527143e-05,1.0264167671681842e-05,5.34720082200875e-10,3.0439772985579183,0.245678872265636,0.00012515125866508492,3.9621168705473937e-16,0.7529351878612592,1.8210764784439147e-05,5.899754004926734e-08,7.669255474067966e-06,0.06175130075837809,2.0634286087262178e-11,3.8197527945784166e-10,0.0,0.0,0.0,0.0
568,0.24680745578960947,2.4249618689857678e-05,1.0362156749508494e-05,5.668488471138397e-10,3.0439772985579183,0.24548184068930753,0.00012648042672254038,3.9908513144615025e-16,0.7531326026325311,1.826317843673898e-05,5.896180875951776e-08,7.745116272884063e-06,0.06170186394740237,2.2386754024404313e-11,4.0452559350169154e-10,0.0,0.0,0.0,0.0
569,0.24705705452302412,2.488070718903762e-05,1.0368016010425603e-05,5.394703172201457e-10,3.0439772985579183,0.24573053619124124,0.00012638203385180975,4.134977576606029e-16,0.7528820604795615,1.8732238094671284e-05,5.962746111738353e-08,7.746265795896928e-06,0.06176426363075603,2.31817661184198e-11,3.8297575787784615e-10,0.0,0.0,0.0,0.0
570,0.2469762815057135,2.404695770601068e-05,1.0414145931019617e-05,5.596422060013661e-10,3.0439772985579183,0.24565005537312226,0.00012699967302514306,3.8914454871626384e-16,0.7529639781300904,1.8106492936243835e-05,5.788302429342386e-08,7.783593724754402e-06,0.06174407037642837,2.306801040082559e-11,3.9832241135946256e-10,0.0,0.0,0.0,0.0
571,0.24712102984628745,2.3795251290024347e-05,1.0373037572009332e-05,5.624969792460493e-10,3.0439772985579183,0.24579428014735083,0.00012640004249225522,3.8744434137125063e-16,0.7528197130411518,1.7913534247898226e-05,5.9458902760753905e-08,7.749568265564397e-06,0.06178025746157186,2.028413483592183e-11,4.031746796666038e-10,0.0,0.0,0.0,0.0
572,0.2470276107567341,2.429012519239708e-05,1.0538335079969966e-05,5.673757661011557e-10,3.0439772985579183,0.2457011989280586,0.0001284785774941572,3.99103845329966e-16,0.7529120062838239,1.828832689149294e-05,5.7944337479595115e-08,7.876494670471794e-06,0.061756902689183525,2.205318943636826e-11,4.0513083693567447e-10,0.0,0.0,0.0,0.0
573,0.24699698471561102,2.3924276898024637e-05,1.0499227496025768e-05,5.358213068679901e-10,3.0439772985579183,0.24567068367960357,0.0001280229827021055,3.922749508350279e-16,0.7529432692473891,1.8013623261978454e-05,5.8227479734555634e-08,7.847095195695164e-06,0.061749246178902754,2.1352886413870334e-11,3.8209016011172264e-10,0.0,0.0,0.0,0.0
574,0.2470635824855765,2.464373206631763e-05,1.0406742124365326e-05,5.622727370627265e-10,3.0439772985579183,0.24573704054271198,0.00012684968374502818,4.077928864295975e-16,0.7528758022607481,1.855366955012781e-05,5.892208629713866e-08,7.776062239505128e-06,0.061765895621394125,2.3777659396332857e-11,3.9954387860911406e-10,0.0,0.0,0.0,0.0
575,0.2468302400336609,2.4749161487483714e-05,1.03252750990676e-05,5.606739898680847e-10,3.0439772985579183,0.24550454244651662,0.000126014691954287,4.0493179818295616e-16,0.7531091511947535,1.8638820000620743e-05,5.917188803508531e-08,7.71688727767604e-06,0.06170756000841523,2.2306580492755654e-11,3.9994213211377345e-10,0.0,0.0,0.0,0.0
576,0.2468495946870663,2.49938065454864e-05,1.0278771294111155e-05,5.107301572661382e-10,3.0439772985579183,0.2455238270351787,0.00012543403368750337,4.1833047551160327e-16,0.7530895349686235,1.882257414843609e-05,5.8970255151304135e-08,7.681864838779702e-06,0.061712398671766575,2.2047611513980818e-11,3.625779251160272e-10,0.0,0.0,0.0,0.0
577,0.24700178768505146,2.448413156251013e-05,1.0459052961909124e-05,5.599601166583405e-10,3.0439772985579183,0.24567546927295592,0.00012752969125191227,3.992383789856574e-16,0.7529377142668946,1.843502605448631e-05,5.7252600790996955e-08,7.817762829745253e-06,0.061750446921262865,2.0174495804689766e-11,4.014405945126647e-10,0.0,0.0,0.0,0.0
578,0.24692907734605,2.4141268098118106e-05,1.0283616005130358e-05,5.757325494792597e-10,3.0439772985579183,0.24560302201906678,0.00012543973292548094,3.9582203867198946e-16,0.753011331285879,1.8178648429493237e-05,5.8382191749171854e-08,7.685297186706811e-06,0.0617322693365125,2.133610117935121e-11,4.1219703236863943e-10,0.0,0.0,0.0,0.0
579,0.24727726104380557,2.404620712971711e-05,1.042941325084125e-05,5.705391223652356e-10,3.0439772985579183,0.24594994657821698,0.00012698027013895234,3.9549441331092967e-16,0.7526629890715558,1.8098690134086636e-05,5.794620279465531e-08,7.791887148846012e-06,0.06181931526095139,2.1620513001129868e-11,4.078031682205505e-10,0.0,0.0,0.0,0.0
580,0.24693303286859755,2.44666905581086e-05,1.0272223326845961e-05,5.612248012749143e-10,3.0439772985579183,0.24560696322756198,0.00012529802230461581,4.030565460473199e-16,0.753006911835123,1.842358709998692e-05,5.908509140999378e-08,7.675970073618998e-06,0.06173325821714939,2.2194712357333193e-11,4.0041144209597064e-10,0.0,0.0,0.0,0.0
