YPBBN	DoH	He3oH	Li7oH	Neff	YPCMB	He3oHe4	n	p	H2	H3	He3	He4	Li7	Be7	He6	Li8	Li6	B8
2.4690297490e-01	2.4777035260e-05	1.0353060223e-05	5.3732479903e-10	3.0439772986e+00	2.4557701404e-01	1.2630435658e-04	4.0682907738e-16	7.5303631756e-01	1.8658007392e-05	5.8639215296e-08	7.7375911302e-06	6.1725743726e-02	2.3321447475e-11	3.8130364052e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4716373728e-01	2.4256402633e-05	1.0329334567e-05	5.5520386384e-10	3.0439772986e+00	2.4583683316e-01	1.2583851522e-04	3.9891799265e-16	7.5277641346e-01	1.8259647778e-05	5.9143857697e-08	7.7165355712e-06	6.1790934320e-02	2.2138695893e-11	3.9580567747e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703133043e-01	2.4537393529e-05	1.0139592311e-05	5.4688231907e-10	3.0439772986e+00	2.4570490514e-01	1.2361490214e-04	4.0239547357e-16	7.5290881529e-01	1.8474419892e-05	5.8926895619e-08	7.5752615387e-06	6.1757832607e-02	2.1807746464e-11	3.8994477249e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702455922e-01	2.4525102059e-05	1.0460073375e-05	5.6698415483e-10	3.0439772986e+00	2.4569815843e-01	1.2752650863e-04	4.0088982315e-16	7.5291488053e-01	1.8465314287e-05	5.8202169591e-08	7.8173427262e-06	6.1756139804e-02	2.1914159012e-11	4.0497664819e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706929308e-01	2.4235893752e-05	1.0571035948e-05	5.7612710249e-10	3.0439772986e+00	2.4574273048e-01	1.2884837734e-04	3.9552167852e-16	7.5287033506e-01	1.8246485450e-05	5.8850605387e-08	7.8997687704e-06	6.1767323270e-02	2.2605374472e-11	4.1114363021e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691327685e-01	2.4267503752e-05	1.0399353826e-05	5.7065860267e-10	3.0439772986e+00	2.4558727871e-01	1.2686220806e-04	3.9676586369e-16	7.5302667901e-01	1.8274077758e-05	5.8042151173e-08	7.7729487240e-06	6.1728319213e-02	2.2400809855e-11	4.0732034256e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4687807414e-01	2.4451448133e-05	1.0545747136e-05	5.8321805149e-10	3.0439772986e+00	2.4555220340e-01	1.2867232169e-04	4.0272048731e-16	7.5306127113e-01	1.8413438612e-05	5.8160336397e-08	7.8834334069e-06	6.1719518534e-02	2.3946999309e-11	4.1525192789e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691414164e-01	2.4428763838e-05	1.0404570103e-05	5.8001937545e-10	3.0439772986e+00	2.4558814037e-01	1.2692520845e-04	3.9998140311e-16	7.5302555961e-01	1.8395483560e-05	5.7935054504e-08	7.7769721701e-06	6.1728535411e-02	2.1115227464e-11	4.1565418732e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706721649e-01	2.4641739859e-05	1.0309378134e-05	5.5601843754e-10	3.0439772986e+00	2.4574066140e-01	1.2566047865e-04	4.1029813901e-16	7.5287239147e-01	1.8552085617e-05	5.8427586779e-08	7.7032185838e-06	6.1766804122e-02	2.1521047427e-11	3.9708988335e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701372498e-01	2.4189514813e-05	1.0435731246e-05	5.6863799744e-10	3.0439772986e+00	2.4568736339e-01	1.2723724151e-04	3.9760360663e-16	7.5292627417e-01	1.8212921262e-05	5.9466458585e-08	7.7978697870e-06	6.1753431246e-02	2.3032169041e-11	4.0511031972e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4732647551e-01	2.3901107168e-05	1.0571687529e-05	5.8761413149e-10	3.0439772986e+00	2.4599898321e-01	1.2867844565e-04	3.9096680018e-16	7.5261367561e-01	1.7988300117e-05	5.7605425582e-08	7.8987911833e-06	6.1831618877e-02	2.2535362089e-11	4.1971106925e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4674719812e-01	2.4280534587e-05	1.0461513984e-05	5.6496650856e-10	3.0439772986e+00	2.4542180121e-01	1.2773453664e-04	3.9618466339e-16	7.5319258446e-01	1.8287918598e-05	5.7944111659e-08	7.8215906430e-06	6.1686799531e-02	2.1902363608e-11	4.0362622111e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717321228e-01	2.4198630585e-05	1.0398606102e-05	5.5682816784e-10	3.0439772986e+00	2.4584627390e-01	1.2667596287e-04	3.9933460724e-16	7.5276686976e-01	1.8215927398e-05	5.7876908842e-08	7.7698492562e-06	6.1793303069e-02	2.1794223618e-11	3.9736757328e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4689989140e-01	2.4594604435e-05	1.0403727493e-05	5.6701617634e-10	3.0439772986e+00	2.4557394170e-01	1.2692461449e-04	4.0384488098e-16	7.5303956094e-01	1.8520710125e-05	5.8278121550e-08	7.7761402616e-06	6.1724972850e-02	2.1232969485e-11	4.0575264299e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712610081e-01	2.4693338605e-05	1.0297542944e-05	5.4711129864e-10	3.0439772986e+00	2.4579933278e-01	1.2547649023e-04	4.1375567485e-16	7.5281346097e-01	1.8589477698e-05	5.9699766647e-08	7.6924291768e-06	6.1781525203e-02	1.9957530211e-11	3.9191522006e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683364292e-01	2.4207865824e-05	1.0635837147e-05	5.7464598976e-10	3.0439772986e+00	2.4550793302e-01	1.2980258621e-04	3.9628182471e-16	7.5310586214e-01	1.8231085662e-05	5.7245161779e-08	7.9526661423e-06	6.1708410731e-02	2.1434346267e-11	4.1133491728e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694916484e-01	2.4618983359e-05	1.0361220730e-05	5.6516690303e-10	3.0439772986e+00	2.4562303682e-01	1.2637255505e-04	4.0500718725e-16	7.5299035078e-01	1.8537856915e-05	5.9966903785e-08	7.7419323283e-06	6.1737291209e-02	2.3876710399e-11	4.0168851416e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701874520e-01	2.4429061662e-05	1.0316975366e-05	5.3562597853e-10	3.0439772986e+00	2.4569236544e-01	1.2578590464e-04	4.0262340367e-16	7.5292116205e-01	1.8393157494e-05	5.8290433958e-08	7.7095786478e-06	6.1754686300e-02	2.2023134525e-11	3.8126099966e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700826765e-01	2.4065984997e-05	1.0547915380e-05	5.7664068776e-10	3.0439772986e+00	2.4568192579e-01	1.2860880408e-04	3.9059163011e-16	7.5293166365e-01	1.8120042121e-05	5.7403059431e-08	7.8844564155e-06	6.1752066912e-02	2.2027037975e-11	4.1214399439e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705794906e-01	2.4255502470e-05	1.0387665856e-05	5.4934636485e-10	3.0439772986e+00	2.4573142749e-01	1.2662109968e-04	3.9744943686e-16	7.5288206292e-01	1.8261532736e-05	5.7497298123e-08	7.7631900004e-06	6.1764487265e-02	2.0646248838e-11	3.9294677559e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691464132e-01	2.4304809378e-05	1.0332324956e-05	5.8582829760e-10	3.0439772986e+00	2.4558863824e-01	1.2604361073e-04	3.9929028624e-16	7.5302540980e-01	1.8302139042e-05	5.7980153657e-08	7.7225230803e-06	6.1728660331e-02	2.2268773978e-11	4.1887481990e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700520303e-01	2.4186364349e-05	1.0264167672e-05	5.3472008220e-10	3.0439772986e+00	2.4567887227e-01	1.2515125867e-04	3.9621168705e-16	7.5293518786e-01	1.8210764784e-05	5.8997540049e-08	7.6692554741e-06	6.1751300758e-02	2.0634286087e-11	3.8197527946e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4680745579e-01	2.4249618690e-05	1.0362156750e-05	5.6684884711e-10	3.0439772986e+00	2.4548184069e-01	1.2648042672e-04	3.9908513145e-16	7.5313260263e-01	1.8263178437e-05	5.8961808760e-08	7.7451162729e-06	6.1701863947e-02	2.2386754024e-11	4.0452559350e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705705452e-01	2.4880707189e-05	1.0368016010e-05	5.3947031722e-10	3.0439772986e+00	2.4573053619e-01	1.2638203385e-04	4.1349775766e-16	7.5288206048e-01	1.8732238095e-05	5.9627461117e-08	7.7462657959e-06	6.1764263631e-02	2.3181766118e-11	3.8297575788e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697628151e-01	2.4046957706e-05	1.0414145931e-05	5.5964220600e-10	3.0439772986e+00	2.4565005537e-01	1.2699967303e-04	3.8914454872e-16	7.5296397813e-01	1.8106492936e-05	5.7883024293e-08	7.7835937248e-06	6.1744070376e-02	2.3068010401e-11	3.9832241136e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712102985e-01	2.3795251290e-05	1.0373037572e-05	5.6249697925e-10	3.0439772986e+00	2.4579428015e-01	1.2640004249e-04	3.8744434137e-16	7.5281971304e-01	1.7913534248e-05	5.9458902761e-08	7.7495682656e-06	6.1780257462e-02	2.0284134836e-11	4.0317467967e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702761076e-01	2.4290125192e-05	1.0538335080e-05	5.6737576610e-10	3.0439772986e+00	2.4570119893e-01	1.2847857749e-04	3.9910384533e-16	7.5291200628e-01	1.8288326891e-05	5.7944337480e-08	7.8764946705e-06	6.1756902689e-02	2.2053189436e-11	4.0513083694e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699698472e-01	2.3924276898e-05	1.0499227496e-05	5.3582130687e-10	3.0439772986e+00	2.4567068368e-01	1.2802298270e-04	3.9227495084e-16	7.5294326925e-01	1.8013623262e-05	5.8227479735e-08	7.8470951957e-06	6.1749246179e-02	2.1352886414e-11	3.8209016011e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706358249e-01	2.4643732066e-05	1.0406742124e-05	5.6227273706e-10	3.0439772986e+00	2.4573704054e-01	1.2684968375e-04	4.0779288643e-16	7.5287580226e-01	1.8553669550e-05	5.8922086297e-08	7.7760622395e-06	6.1765895621e-02	2.3777659396e-11	3.9954387861e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683024003e-01	2.4749161487e-05	1.0325275099e-05	5.6067398987e-10	3.0439772986e+00	2.4550454245e-01	1.2601469195e-04	4.0493179818e-16	7.5310915119e-01	1.8638820001e-05	5.9171888035e-08	7.7168872777e-06	6.1707560008e-02	2.2306580493e-11	3.9994213211e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4684959469e-01	2.4993806545e-05	1.0278771294e-05	5.1073015727e-10	3.0439772986e+00	2.4552382704e-01	1.2543403369e-04	4.1833047551e-16	7.5308953497e-01	1.8822574148e-05	5.8970255151e-08	7.6818648388e-06	6.1712398672e-02	2.2047611514e-11	3.6257792512e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700178769e-01	2.4484131563e-05	1.0459052962e-05	5.5996011666e-10	3.0439772986e+00	2.4567546927e-01	1.2752969125e-04	3.9923837899e-16	7.5293771427e-01	1.8435026054e-05	5.7252600791e-08	7.8177628297e-06	6.1750446921e-02	2.0174495805e-11	4.0144059451e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692907735e-01	2.4141268098e-05	1.0283616005e-05	5.7573254948e-10	3.0439772986e+00	2.4560302202e-01	1.2543973293e-04	3.9582203867e-16	7.5301133129e-01	1.8178648429e-05	5.8382191749e-08	7.6852971867e-06	6.1732269337e-02	2.1336101179e-11	4.1219703237e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4727726104e-01	2.4046207130e-05	1.0429413251e-05	5.7053912237e-10	3.0439772986e+00	2.4594994658e-01	1.2698027014e-04	3.9549441331e-16	7.5266298907e-01	1.8098690134e-05	5.7946202795e-08	7.7918871488e-06	6.1819315261e-02	2.1620513001e-11	4.0780316822e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4693303287e-01	2.4466690558e-05	1.0272223327e-05	5.6122480127e-10	3.0439772986e+00	2.4560696323e-01	1.2529802230e-04	4.0305654605e-16	7.5300691184e-01	1.8423587100e-05	5.9085091410e-08	7.6759700736e-06	6.1733258217e-02	2.2194712357e-11	4.0041144210e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4687298578e-01	2.4478012666e-05	1.0522595294e-05	5.7227602679e-10	3.0439772986e+00	2.4554713346e-01	1.2839335387e-04	4.0019589889e-16	7.5306637143e-01	1.8433568178e-05	5.7439043110e-08	7.8667736133e-06	6.1718246446e-02	2.1113206991e-11	4.0984862396e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700574658e-01	2.4522411410e-05	1.0582958654e-05	5.5000144745e-10	3.0439772986e+00	2.4567941384e-01	1.2903769803e-04	4.0538228060e-16	7.5293341825e-01	1.8463743047e-05	5.8443478141e-08	7.9098197562e-06	6.1751436644e-02	2.1294282808e-11	3.9282018706e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709923907e-01	2.4201378083e-05	1.0373959649e-05	5.5179909990e-10	3.0439772986e+00	2.4577256817e-01	1.2642598221e-04	3.9900528928e-16	7.5284088863e-01	1.8219786982e-05	5.8634762095e-08	7.7513062384e-06	6.1774809767e-02	2.1891956592e-11	3.9352496813e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709797006e-01	2.4214364458e-05	1.0279664686e-05	5.6302587487e-10	3.0439772986e+00	2.4577130375e-01	1.2527770951e-04	3.9525334935e-16	7.5284235088e-01	1.8229599064e-05	5.9285492781e-08	7.6796814358e-06	6.1774492515e-02	2.3258185224e-11	4.0061153802e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705066874e-01	2.4444407679e-05	1.0402088048e-05	5.7215946762e-10	3.0439772986e+00	2.4572417350e-01	1.2680180911e-04	4.0232518308e-16	7.5288902554e-01	1.8403926278e-05	5.8510878769e-08	7.7731070556e-06	6.1762667185e-02	2.2577236575e-11	4.0819534746e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4682255914e-01	2.4312529422e-05	1.0432586708e-05	5.6638037592e-10	3.0439772986e+00	2.4549688936e-01	1.2732970607e-04	3.9542549330e-16	7.5311724662e-01	1.8310185216e-05	5.7757047206e-08	7.7992039297e-06	6.1705639786e-02	2.2157527991e-11	4.0439330126e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711038546e-01	2.4402436312e-05	1.0483624301e-05	5.6370194462e-10	3.0439772986e+00	2.4578367425e-01	1.2775470208e-04	4.0109272360e-16	7.5282919270e-01	1.8370866429e-05	5.7778024605e-08	7.8346003945e-06	6.1777596365e-02	2.1334154732e-11	4.0303712516e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4720332019e-01	2.4102488817e-05	1.0345928784e-05	5.5862886607e-10	3.0439772986e+00	2.4587627297e-01	1.2601390108e-04	3.9543974382e-16	7.5273702791e-01	1.8142835797e-05	5.7612092647e-08	7.7301515914e-06	6.1800830048e-02	2.1932897850e-11	3.9856773450e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691908471e-01	2.4328067426e-05	1.0373202782e-05	5.3932031327e-10	3.0439772986e+00	2.4559306555e-01	1.2653923253e-04	3.9580438817e-16	7.5302083965e-01	1.8319541760e-05	5.8164651795e-08	7.7530732171e-06	6.1729771178e-02	2.1944951847e-11	3.8417448329e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710364263e-01	2.4577178252e-05	1.0472740209e-05	5.5631899451e-10	3.0439772986e+00	2.4577695580e-01	1.2762665229e-04	4.0515413749e-16	7.5283569653e-01	1.8502577108e-05	5.7852208680e-08	7.8264004609e-06	6.1775910657e-02	2.3445101124e-11	3.9537169660e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4681594894e-01	2.4405775037e-05	1.0280415959e-05	5.3824673959e-10	3.0439772986e+00	2.4549030309e-01	1.2547695782e-04	4.0185345334e-16	7.5312405978e-01	1.8380576378e-05	5.7891714462e-08	7.6845368890e-06	6.1703987236e-02	2.1969944473e-11	3.8339662521e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698782627e-01	2.4638214829e-05	1.0287896573e-05	5.4491959033e-10	3.0439772986e+00	2.4566155837e-01	1.2545218379e-04	4.0380634178e-16	7.5295182921e-01	1.8551388924e-05	5.9320777245e-08	7.6869697664e-06	6.1746956568e-02	2.1637454827e-11	3.8866074749e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692748555e-01	2.4719563841e-05	1.0263039545e-05	5.4677933750e-10	3.0439772986e+00	2.4560143598e-01	1.2518967551e-04	4.0893396980e-16	7.5301209873e-01	1.8614130647e-05	5.7676452207e-08	7.6705164951e-06	6.1731871387e-02	2.2044436104e-11	3.8968702037e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704987402e-01	2.4100039261e-05	1.0529521549e-05	5.7373810434e-10	3.0439772986e+00	2.4572338166e-01	1.2835581553e-04	3.9329002980e-16	7.5289005088e-01	1.8144679785e-05	5.7187898222e-08	7.8703841162e-06	6.1762468506e-02	2.1486429195e-11	4.1047528137e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717012089e-01	2.4134602107e-05	1.0403951158e-05	5.4931608892e-10	3.0439772986e+00	2.4584319369e-01	1.2674319624e-04	3.9373689410e-16	7.5277004526e-01	1.8167805520e-05	5.7825224764e-08	7.7739575592e-06	6.1792530223e-02	2.2508422165e-11	3.9100027495e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4714887917e-01	2.4526600029e-05	1.0478747868e-05	5.7253275904e-10	3.0439772986e+00	2.4582202877e-01	1.2766883099e-04	4.0291833290e-16	7.5279052612e-01	1.8463392140e-05	5.8168079650e-08	7.8301340411e-06	6.1787219792e-02	2.1615381186e-11	4.0938185572e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4682283961e-01	2.4719272418e-05	1.0302967821e-05	5.4154935376e-10	3.0439772986e+00	2.4549716881e-01	1.2574746466e-04	4.0648178289e-16	7.5311664654e-01	1.8616495548e-05	5.8022348215e-08	7.7013142268e-06	6.1705709902e-02	2.2877912709e-11	3.8497192053e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707938617e-01	2.3812733480e-05	1.0387588828e-05	5.4415556777e-10	3.0439772986e+00	2.4575278707e-01	1.2660568236e-04	3.8796556808e-16	7.5286129435e-01	1.7927685350e-05	5.8887403854e-08	7.7615261666e-06	6.1769846542e-02	2.0676960471e-11	3.8899670461e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707508859e-01	2.4233888447e-05	1.0342792960e-05	5.4262598464e-10	3.0439772986e+00	2.4574850503e-01	1.2606252574e-04	3.9319161721e-16	7.5286505868e-01	1.8244847848e-05	5.8347095273e-08	7.7283803336e-06	6.1768772147e-02	2.2305108439e-11	3.8621903532e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694107808e-01	2.4269908134e-05	1.0418206426e-05	5.5170924731e-10	3.0439772986e+00	2.4561497933e-01	1.2707318444e-04	3.9507494737e-16	7.5299883390e-01	1.8275212524e-05	5.7182554444e-08	7.7877147356e-06	6.1735269520e-02	2.2086237980e-11	3.9335018190e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709834670e-01	2.3796902052e-05	1.0544303907e-05	5.7472869907e-10	3.0439772986e+00	2.4577167902e-01	1.2850259828e-04	3.9239116149e-16	7.5284200508e-01	1.7915307455e-05	5.8162782129e-08	7.8800321130e-06	6.1774586674e-02	2.0715504504e-11	4.1196440168e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4720656659e-01	2.4400535303e-05	1.0558000999e-05	5.7280760789e-10	3.0439772986e+00	2.4587950763e-01	1.2859454886e-04	4.0399685474e-16	7.5273285417e-01	1.8367084582e-05	5.7999506830e-08	7.8893547194e-06	6.1801641647e-02	2.1951666777e-11	4.0921943880e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4679344778e-01	2.4239246006e-05	1.0206438967e-05	5.5937488153e-10	3.0439772986e+00	2.4546788340e-01	1.2458918538e-04	3.9994977527e-16	7.5314697699e-01	1.8255714854e-05	5.8149793665e-08	7.6287988603e-06	6.1698361946e-02	2.1634380327e-11	3.9965712070e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707506169e-01	2.4450247549e-05	1.0300305768e-05	5.5129210140e-10	3.0439772986e+00	2.4574847823e-01	1.2554465291e-04	4.0847242560e-16	7.5286485572e-01	1.8407732093e-05	5.8164842547e-08	7.6965733733e-06	6.1768765423e-02	2.0349479581e-11	3.9469896880e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701394906e-01	2.4184002653e-05	1.0409049256e-05	5.8278304309e-10	3.0439772986e+00	2.4568758665e-01	1.2691178104e-04	3.9723614570e-16	7.5292611860e-01	1.8208767249e-05	5.8286752504e-08	7.7789583019e-06	6.1753487265e-02	2.1929056040e-11	4.1686351858e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
